Churn,AccountWeeks,ContractRenewal,DataPlan,DataUsage,CustServCalls,DayMins,DayCalls,MonthlyCharge,OverageFee,RoamMins
0,45,1,0,0.0,1,207.6,71,49.0,7.64,12.4
1,107,0,0,0.0,3,133.3,106,39.0,9.15,12.9
0,72,1,0,0.0,0,166.5,102,51.0,13.05,13.3
1,76,1,0,0.0,0,272.7,97,67.0,11.82,7.7
1,112,1,0,0.0,5,111.9,92,29.0,5.7,14.1
0,122,1,0,0.0,2,243.8,98,49.0,4.2,13.7
0,98,1,0,0.0,5,206.5,92,51.0,8.81,12.4
0,121,1,1,2.54,0,211.9,110,80.4,10.76,9.4
0,123,1,0,0.0,0,105.0,150,40.0,12.58,14.9
1,94,1,0,0.18,1,234.4,103,65.8,13.97,2.0
0,146,1,0,0.0,1,115.6,77,38.0,10.68,10.7
0,53,1,1,3.46,2,131.2,63,76.6,11.37,12.8
0,70,1,0,0.0,1,222.8,114,57.0,10.8,0.0
0,36,1,0,0.0,3,235.1,97,57.0,9.84,7.0
0,138,1,0,0.27,1,133.9,87,39.7,8.32,15.4
1,88,1,0,0.39,4,301.5,136,77.9,12.89,13.4
0,5,1,0,0.0,3,199.2,106,50.0,9.37,13.3
0,112,1,0,0.0,2,167.6,100,42.0,7.73,17.3
1,134,1,1,1.65,2,247.2,105,78.5,11.28,6.1
0,86,1,1,2.73,0,197.9,99,75.3,8.28,10.1
1,127,1,0,0.0,0,245.2,91,61.0,10.86,13.9
0,89,0,0,0.0,0,206.9,134,50.0,8.39,10.9
0,72,1,0,0.0,0,253.0,73,62.0,10.97,9.8
0,225,1,0,0.0,1,182.7,142,53.0,12.33,8.8
0,45,1,0,0.0,1,96.1,103,38.0,12.34,9.7
1,93,0,0,0.0,1,216.9,61,55.0,10.37,17.5
0,83,1,0,0.0,0,117.9,101,34.0,8.02,11.4
0,63,1,1,2.78,0,214.2,61,79.8,9.06,10.3
0,132,1,0,0.0,0,195.1,100,46.0,7.44,6.7
0,167,0,0,0.0,2,219.1,100,58.0,12.15,10.1
0,94,0,0,0.0,1,170.1,113,53.0,13.59,8.7
0,53,1,1,3.54,3,145.7,146,79.4,11.03,13.1
0,170,1,1,3.51,0,178.1,130,86.1,12.14,13.0
0,102,1,0,0.0,0,158.0,94,45.0,10.4,10.1
0,48,1,0,0.0,2,210.8,84,52.0,9.48,16.4
0,122,1,1,2.27,3,195.4,83,79.7,13.41,8.4
0,68,1,0,0.28,1,178.7,61,54.8,12.62,8.4
0,79,1,0,0.24,1,144.0,90,39.4,6.79,13.0
1,95,0,0,0.0,1,165.5,84,53.0,14.31,11.5
0,122,1,1,3.13,1,163.0,107,86.3,15.64,11.6
0,128,1,1,4.32,1,142.3,73,84.2,9.74,16.0
0,133,1,0,0.0,0,201.7,85,49.0,8.47,6.0
0,35,1,0,0.0,0,105.6,129,40.0,12.91,8.7
0,105,1,1,2.92,3,274.7,99,93.2,9.68,10.8
0,62,1,0,0.29,1,159.9,100,44.9,8.61,5.6
0,173,1,0,0.0,0,172.5,78,42.0,7.13,10.9
0,107,1,0,0.0,3,146.9,94,35.0,5.72,11.4
0,128,1,1,2.92,0,222.9,136,90.2,13.1,10.8
0,72,1,0,0.28,2,179.9,113,46.8,7.49,9.8
0,87,0,1,2.92,1,171.2,138,74.2,9.29,10.8
0,16,1,0,0.0,1,209.5,89,51.0,8.64,8.8
0,94,0,0,0.28,1,235.6,131,59.8,9.74,8.6
0,102,0,0,0.0,3,224.2,81,59.0,12.17,12.0
0,38,1,0,0.0,2,131.2,98,37.0,8.15,8.2
0,140,1,0,0.0,1,159.1,104,50.0,13.49,10.3
0,72,1,0,0.0,0,207.8,92,52.0,9.79,13.1
1,115,1,0,0.0,7,139.3,89,41.0,9.62,9.3
1,92,0,0,0.21,2,130.7,113,47.1,13.03,9.4
0,127,1,0,0.33,2,221.0,100,55.3,8.04,6.8
0,117,1,1,2.62,1,207.6,65,75.2,7.64,9.7
0,33,1,1,4.05,0,186.8,124,94.5,13.05,15.0
0,18,1,0,0.27,3,197.0,97,53.7,10.19,8.7
0,38,1,0,0.0,2,137.8,86,48.0,14.32,14.1
0,53,1,1,1.76,1,25.9,119,39.6,10.33,6.5
0,62,1,0,0.0,1,281.0,66,62.0,8.03,0.0
0,55,1,0,0.0,2,194.1,121,49.0,8.83,7.0
0,106,1,1,2.21,3,88.5,100,65.1,16.24,8.2
1,120,0,0,0.0,1,179.9,72,46.0,8.5,13.8
0,41,1,0,0.0,1,143.6,117,38.0,7.62,8.6
0,3,1,1,3.08,2,67.4,116,63.8,12.2,11.4
1,88,1,0,0.0,1,264.8,124,66.0,12.27,14.8
1,75,1,0,0.0,2,314.6,102,68.0,8.49,5.7
0,106,1,0,0.0,3,212.9,110,53.0,9.35,6.3
0,94,1,0,0.0,1,190.6,108,46.0,7.62,7.5
0,66,1,0,0.0,1,118.0,133,42.0,12.41,5.3
0,62,1,0,0.0,2,182.3,101,59.0,16.41,11.2
0,141,1,0,0.0,0,217.1,110,58.0,12.08,12.0
0,148,1,1,4.46,2,209.2,110,90.6,5.83,16.5
0,20,1,0,0.0,2,186.8,89,54.0,12.67,12.3
0,119,1,0,0.0,3,230.4,117,59.0,11.25,7.6
0,99,1,0,0.0,1,191.2,110,47.0,8.2,14.1
0,96,1,0,0.0,1,170.5,86,53.0,13.88,12.2
0,71,1,0,0.0,2,103.3,103,30.0,6.93,9.0
0,48,1,0,0.0,1,240.0,88,53.0,7.05,7.1
0,67,1,0,0.42,1,167.8,91,47.2,8.39,8.4
0,84,1,1,2.0,2,193.0,106,66.0,7.68,7.4
1,85,1,0,0.0,2,236.9,93,58.0,9.89,11.4
0,139,1,0,0.0,0,211.1,103,54.0,10.35,5.6
0,183,1,0,0.28,1,190.0,100,56.8,12.33,9.5
0,63,0,0,0.0,1,62.9,112,28.0,10.15,8.9
0,57,1,1,2.24,0,176.8,94,69.4,9.75,8.3
0,106,1,0,0.0,1,169.4,107,46.0,9.86,10.7
0,118,1,0,0.0,2,113.0,80,32.0,7.51,10.8
0,118,1,0,0.0,2,253.2,122,61.0,10.05,9.7
0,95,1,0,0.0,1,134.4,104,36.0,7.62,9.4
0,40,1,0,0.0,1,115.7,105,31.0,6.39,9.3
1,92,0,0,0.0,3,252.3,120,61.0,10.35,12.0
0,117,1,1,2.08,3,104.9,115,59.8,11.88,7.7
0,95,1,0,0.0,0,157.9,103,49.0,12.98,14.0
0,73,1,0,0.0,2,234.7,102,57.0,9.79,8.4
1,81,1,0,0.0,0,324.7,48,76.0,11.82,13.1
0,105,1,1,2.67,2,218.5,61,80.7,9.84,9.9
1,137,0,0,0.0,2,135.1,95,35.0,6.71,12.3
0,125,1,1,2.78,0,268.4,112,92.8,11.11,10.3
0,116,1,0,0.0,0,129.4,84,36.0,7.87,13.3
0,102,1,0,0.0,2,102.6,89,39.0,12.3,9.1
0,112,1,1,2.78,1,286.6,79,103.8,15.77,10.3
0,98,1,1,3.48,2,181.6,112,84.8,11.04,12.9
0,90,1,0,0.0,1,175.9,111,55.0,14.26,13.0
0,148,1,1,2.94,1,77.6,141,60.4,10.35,10.9
0,121,1,0,0.0,1,168.6,121,43.0,8.43,12.3
0,153,1,1,4.16,0,235.6,74,101.6,11.4,15.4
0,143,1,0,0.0,3,160.4,120,52.0,14.3,6.9
1,143,1,0,0.0,0,223.3,99,53.0,8.36,4.5
0,1,1,1,2.7,1,146.6,68,67.0,8.64,10.0
0,86,1,0,0.34,1,166.2,112,53.4,12.77,5.4
0,134,1,1,2.92,1,142.9,105,61.2,4.43,10.8
0,99,1,1,2.46,1,200.7,88,81.6,13.21,9.1
0,95,1,0,0.0,0,160.0,133,46.0,10.77,9.1
0,145,0,1,3.0,1,175.3,107,73.0,7.67,11.1
0,66,1,0,0.0,2,170.5,103,51.0,12.72,10.5
0,51,1,0,0.0,1,232.4,109,56.0,9.37,9.1
0,107,1,0,0.0,0,241.9,102,52.0,6.35,11.7
1,129,1,0,0.0,0,334.3,118,74.0,9.61,10.4
1,147,1,0,0.0,0,274.0,92,67.0,11.59,6.2
0,103,1,0,0.0,3,206.5,125,51.0,9.01,12.2
0,94,1,0,0.0,0,136.2,114,38.0,8.26,9.6
0,88,1,0,0.0,3,215.6,115,56.0,10.81,11.8
0,139,1,1,4.0,0,214.6,101,97.0,11.76,14.8
0,136,0,0,0.0,2,183.4,103,44.0,7.1,10.4
0,155,1,0,0.34,1,184.6,102,52.4,9.8,7.8
0,106,1,0,0.0,0,159.6,94,51.0,13.84,8.8
1,77,1,0,0.0,5,62.4,89,26.0,8.5,5.7
0,109,1,0,0.0,0,184.0,120,42.0,6.02,11.0
0,69,1,0,0.29,2,194.2,122,56.9,12.11,9.7
1,124,1,0,0.0,4,143.3,120,44.0,11.54,7.8
0,114,1,1,2.78,0,154.4,109,73.8,11.07,10.3
0,139,1,0,0.0,1,221.3,140,52.0,7.89,11.3
0,80,1,0,0.0,2,220.0,114,56.0,10.39,12.1
0,105,1,1,2.35,2,147.0,112,65.5,9.87,8.7
0,174,1,0,0.22,2,139.4,96,38.2,7.17,10.0
0,130,1,1,2.92,2,152.9,87,74.2,10.66,10.8
0,106,1,0,0.26,1,187.1,104,56.6,12.51,11.0
0,69,1,0,0.27,3,143.6,88,39.7,7.09,10.8
0,90,1,0,0.0,3,145.5,92,44.0,10.89,10.9
0,108,1,0,0.0,0,210.6,117,50.0,8.21,9.4
0,100,1,0,0.0,1,218.8,125,50.0,7.42,9.7
0,100,1,0,0.21,0,160.3,138,49.1,11.07,11.2
0,6,1,0,0.0,3,226.5,93,52.0,7.61,9.4
0,116,1,0,0.24,3,192.1,98,62.4,15.65,7.9
0,147,0,1,2.19,3,219.9,118,77.9,10.43,8.1
1,132,1,1,2.84,3,226.2,103,82.4,9.08,10.5
0,156,1,0,0.0,0,174.5,65,47.0,9.87,10.6
1,116,1,0,0.0,6,159.4,79,43.0,8.98,9.7
0,68,1,0,0.0,0,94.1,93,29.0,7.38,10.1
0,106,1,0,0.0,1,274.4,120,64.0,9.93,6.0
0,122,1,0,0.0,1,35.1,62,22.0,9.04,12.7
0,66,1,0,0.24,1,87.6,76,40.4,13.1,9.2
0,169,1,0,0.0,2,179.2,111,46.0,8.76,9.9
0,36,1,1,2.32,2,29.9,123,40.2,6.46,8.6
